name,category
juno therapeutics,Biotechnology
juno therapeutics,Health and Wellness
juno therapeutics,Health Care
jurispect,Analytics
jurispect,SaaS
jurispect,Software
jurny - the core values matching platform,B2B
jurny - the core values matching platform,Small and Medium Businesses
just,Clean Technology
just around us,Location Based Services
just around us,Music
just around us,Networking
just around us,Social Media
just around us,Sports
just dial,Local Search
just dial,Search
just eat,Discounts
just eat,E-Commerce
justbook,Hotels
justbook,Mobile
justbook,Travel
justbooks,E-Commerce
justrite manufacturing,Machine Learning
justrite manufacturing,Product Development Services
justspotted,Search
justspotted,Twitter Applications
justyle,Fashion
juvonex,Privacy
jybe,Curated Web
jybe,Mobile
jybe,Social Media
jybe,Startups
k12,Education
k12 solar investment fund,Customer Service
k12 solar investment fund,Electronics
k12 solar investment fund,Solar
k2 media,Finance
k2m,Health Care
k2m,Medical Devices
kaboodle,E-Commerce
kaboodle,Shopping
kace,Software
kada systems,Mobile Devices
kadi,Consumers
kadoink,Audio
kadoink,Mobile
kadoink,Music
kadoink,SMS
kadoink,Web Tools
kagoor networks,Services
kagoor networks,Technology
kagoor networks,Telecommunications
kahub,News
kahub,Social Media
kai pharmaceuticals,Biotechnology
kai pharmaceuticals,Medical
kai square,Software
kainoa,Internet
kainoa,Mobile Devices
kainoa,Services
kaixindai,Consumer Lending
kaixindai,Financial Services
kaixindai,P2P Money Transfer
kakkstati,Advertising
kakkstati,Optimization
kakkstati,Services
kalistick,Analytics
kallikids,Kids
kallikids,Parenting
kallikids,Services
kalobios pharmaceuticals,Biotechnology
kalobios pharmaceuticals,Health Care
kambit,Software
kanbox,Enterprise Software
kanbox,Mobile
kango.com,Reviews and Recommendations
kango.com,Services
kango.com,Travel & Tourism
kanisa inc.,Information Technology
kanisa inc.,Services
kanisa inc.,Software
xunlei,Software
xunlei,Web Tools
kanobu network,Games
kanvas labs,Lifestyle
kanvas labs,Mobile
kanvas labs,Photography
kanvas labs,Photo Sharing
kanvas labs,Social Media
kaos solutions,Software
kapow software,Big Data
kapow software,Data Integration
kapow software,Enterprise Software
kapow software,Software
kappa prime,Collaboration
kappa prime,Curated Web
kappa prime,Life Sciences
kaptur,Photography
kardia health systems,Health Care
kardia health systems,Information Technology
kardia health systems,SaaS
kardia health systems,Software
karhoo,Apps
karhoo,Maps
karhoo,Mobile
karma,Mobile
karmasphere,Analytics
karmasphere,Big Data
karmasphere,Software
karo internet,Online Gaming
karo internet,Social Media
karo internet,Social Network Media
karyopharm therapeutics,Biotechnology
karyopharm therapeutics,Health Care
kasenna,Software
kashless,E-Commerce
kashless,Finance
kashless,Personal Finance
kashless,Recycling
kasita,Architecture
kasita,Construction
kasita,Design
kaskado,Coupons
kaskado,Mobile
kaskado,Promotional
katalyst network,Entertainment
katalyst network,Games
katalyst network,Television
katango,Networking
katango,Social Media
katango,Social Search
kaufda,Local
kaufda,Local Search
kaufda,Search
kavado,Real Time
kavado,Security
kavado,Technology
kayak,Search
kayak,Travel
kazaana,Mobile
kazaana,Networking
kazaana,Social Media
kazaana,Web Development
kazeon,Software
kb labs,Curated Web
kb labs,Facebook Applications
kb labs,Finance
kb labs,FinTech
kd secure,Information Technology
kd secure,Security
kd secure,Software
keen high technologies,Consumer Electronics
keen high technologies,Design
keen high technologies,Manufacturing
keenko,Public Relations
keepfu,Curated Web
keepio,Curated Web
keepio,E-Commerce
keepio,Facebook Applications
keepio,Peer-to-Peer
keepio,Social Commerce
keepio,Twitter Applications
keepskor,Advertising
keepskor,Games
keepskor,Mobile
keepskor,Social Media
keepstream,Curated Web
keepstream,Real Time
keepstream,Social Media
keepy robot,Home Automation
keepy robot,Information Technology
keepy robot,Robotics
keex,Application Platforms
keex,Social Media
keibi technologies,Content
keibi technologies,Software
keisense,Hardware + Software
keldeal,Business Services
keldeal,Curated Web
keldeal,Facebook Applications
keldeal,Social Media
keldeal,Twitter Applications
kelkoo,E-Commerce
kelkoo,Search
kempharm,Biotechnology
kentik technologies,Technology
kenzei,Accounting
kenzei,Advertising
kenzei,CRM
kenzei,E-Commerce
kenzei,Email Marketing
kenzei,Lead Generation
kenzei,Media
kenzei,Performance Marketing
kenzei,Sales and Marketing
kera,Enterprises
kera,Gamification
kera,SaaS
kera,Software
kera,Tutoring
ketera,Analytics
ketera,Enterprises
ketera,Enterprise Software
ketera,Services
kewego,Games
key research,Architecture
key research,Market Research
key research,Services
key ring,Mobile
key ring,Mobile Coupons
keycaptcha,Software
keynected,Apps
keynected,Mobile
keynected,Social Media
keyneurotek pharmaceuticals,Biotechnology
keynoir,E-Commerce
keynoir,Hotels
keynoir,Internet
keynoir,Privacy
keynoir,Restaurants
keynoir,Spas
keystok,Developer Tools
keystok,SaaS
keystok,Software
keystok,Web Development
keystone technology,Hardware + Software
keyw corporation,Security
keyw corporation,Technology
khipu systems,Software
khush,Music
kiala,Shipping
kiala,Shopping
kibaran resources,Clean Technology
"kibboko, inc.",Software
kickapps,Content
kickapps,Media
kickapps,Social Media
kickapps,Social Network Media
kickapps,Software
kickapps,Video
kickapps,Web Tools
kickfire,Analytics
kickplay,Games
kickup,Collaboration
kickup,Communities
kickup,Education
kid care years,Curated Web
kidaro,Enterprise Software
kidozen,Cloud Computing
kidozen,Enterprise Software
kidozen,PaaS
kidozen,SaaS
kidozen,Security
kidozen,Software
kidthing,E-Commerce
kidthing,Education
kidthing,Entertainment
kidthing,Games
kidthing,Internet
kidthing,Kids
kidthing,Publishing
kidthing,Video
kidzui,Curated Web
kidzui,Web Browsers
kigo,SaaS
kigo,Software
kigo,Travel
kiha software,Android
kiha software,Cloud Data Services
kiha software,iPhone
kiha software,Mobile
kiha software,Natural Language Processing
kiha software,Neuroscience
kiha software,Software
kiind.me,E-Commerce
kiind.me,Gift Card
kiko,Curated Web
kiko,Events
kiko,Web Development
kili,Semiconductors
kima labs,Mobile
kin housing,Investment Management
kin housing,Professional Services
kin housing,Real Estate
kinaxo biotechnologies,Biotechnology
kindermint,E-Commerce
kindermint,Kids
kindermint,Online Shopping
kinderpedia,Education
kinderpedia,Mobile
kinderpedia,Online Education
kinderpedia,SaaS
kinderpedia,Software
kinderstreet corporation,Application Platforms
kinderstreet corporation,Development Platforms
kinderstreet corporation,Internet
kindo network,Web Hosting
kindred biosciences,Biotechnology
kindred biosciences,Health Care
kinduct,Fitness
kinduct,Healthcare Services
kinduct,Software
kinetic,Guides
kinetic,Reviews and Recommendations
kinetic,Social Network Media
kinetic global markets,Analytics
kineto wireless,Mobile
kineto wireless,Wireless
king.com,Android
king.com,Databases
king.com,Games
king.com,Mobile
king.com,Software
kingdee,Enterprises
kingdee,Enterprise Software
kingfish labs,Software
kingmaker,Curated Web
kingsoft,Software
kinkon,Curated Web
kinopto,Hardware + Software
kinsheep,Apps
kinsheep,Entrepreneur
kinsheep,Location Based Services
kintana,Information Technology
kintana,IT Management
kintana,Real Time
kintech lab,Algorithms
kintech lab,Databases
kintech lab,Software
kintera,Internet
kintera,Nonprofits
kintera,Software
kiodex,Internet
kiodex,Risk Management
kiodex,Trading
kior,Clean Technology
kior,Oil
kippt,Archiving
kippt,Curated Web
kippt,Information Technology
kippt,Social Media
kips bay medical,Health Care
kiptronic,Advertising
kiptronic,Audio
kiptronic,Content
kiptronic,Digital Media
kiptronic,Media
kiptronic,Monetization
kiptronic,Video
kirkland north,Colleges
kirkland north,Games
kirkland north,Risk Management
kirondo,E-Commerce
kirondo,Fashion
kirondo,Lifestyle
kirondo,Online Shopping
kismet,Mobile
kismet,Social Media
kiss hugs,Online Dating
kiss hugs,Service Providers
kiss hugs,Social Media
kit,Publishing
kit digital,Games
kitara media,Curated Web
kitboost,Games
kite,Education
kite pharma,Biotechnology
kitenga,Analytics
kitenga,Big Data
kitenga,Software
kites,Analytics
kites,Location Based Services
kitlocate,Analytics
kitlocate,Apps
kitlocate,Location Based Services
kitlocate,Media
kitlocate,Mobile
kitlocate,Software
kitlocate,Technology
kiva systems,Hardware
kiva systems,Hardware + Software
kiva systems,Robotics
kiva systems,Shipping
kiva systems,Software
kiwapp,Application Platforms
kiwapp,Mobile
kiwapp,Retail
kcmx capital,Credit
kcmx capital,Enterprises
kcmx capital,Finance
kixer,Advertising
klatcher,Content
klatcher,Curated Web
klatcher,Tutoring
kleer,Hardware + Software
klevosti,E-Commerce
klicksports,Internet
klicksports,Mobile
klicksports,Mobile Games
klicksports,Networking
klicksports,Sports
klikki,Software
"klinche, inc.",Construction
"klinche, inc.",Financial Services
kliqed,Mobile
kliqed,Networking
kliqed,Social Media
klir technologies,Software
klosetshop,Auctions
klosetshop,Databases
klosetshop,E-Commerce
klosetshop,Fashion
klosetshop,Retail
klosetshop,Social Network Media
klout,Analytics
klout,Social Media
kluster,Collaboration
kluster,Crowdsourcing
kluster,Curated Web
kneebone,Software
knetwit inc.,Curated Web
knetwit inc.,Education
kngroo,Games
kngroo,Location Based Services
kngroo,Mobile
knight & carver wind group,Clean Technology
knight therapeutics,Biotechnology
kno,Software
knock mart,Delivery
knock mart,Groceries
knock mart,Services
knockatv,Content
knockatv,Games
knockatv,Television
knockatv,Video
knok,Curated Web
knok,Families
knok,Online Travel
knok,Social Travel
knome,Biotechnology
knotice,App Marketing
knotice,Email Marketing
knotice,Internet Marketing
knotice,Software
knova software,Customer Service
knova software,Design
knova software,Services
knovel,Enterprise Software
knowledgestorm,E-Commerce
knownow,Curated Web
knownow,Information Services
knox media hub,B2B
knox media hub,Internet
knox media hub,Media
knyou,Big Data Analytics
knyou,Brand Marketing
knyou,Social Media
ko-brite,Lighting
ko-brite,Manufacturing
ko-brite,Minerals
koala databank,Archiving
koala databank,Document Management
koala databank,Hardware
koala databank,Storage
koala databank,Web Hosting
koaladeal,E-Commerce
koaladeal,Personalization
koality,Engineering Firms
koality,Enterprise Software
koality,Optimization
koality,Testing
kobo,E-Commerce
kobo,News
kobo,Textbooks
kochabo,Cooking
kochabo,E-Commerce
kochabo,Health and Wellness
kochabo,Recipes
kochabo,Services
koda,Curated Web
koduco,Games
kofax,Software
kohort,Social Media
koios works,Gamification
koios works,Mass Customization
koios works,Mobile Games
koios works,Predictive Analytics
koios works,Social Games
kolorific,Semiconductors
kombe-n’sepe block,Oil & Gas
kommerstate.ru,E-Commerce
konarka technologies,Clean Technology
konaware,Software
kongregate,Games
kongzhong,Games
kongzhong,Telecommunications
kontem,Hardware + Software
kontera,Advertising
kontera,Analytics
kontera,Big Data
kooaba,Android
kooaba,Image Recognition
kooaba,iPhone
kooaba,Mobile
kooaba,Publishing
kooaba,QR Codes
kooaba,Sales and Marketing
kooaba,Search
kooaba,Visual Search
koobee,Retail Technology
kosan biosciences,Biotechnology
kosei,Mobile Advertising
kosei,Mobile Commerce
kosmix,Curated Web
kosmos energy ltd.,Energy
kotura,Clean Technology
kout,Credit Cards
kout,E-Commerce
kout,Online Shopping
kout,Payments
kovio,Semiconductors
kpa,Consulting
kpa,Software
kreatech diagnostics,Biotechnology
kreatech diagnostics,Health Diagnostics
kriibs !,Marketplaces
kriibs !,Real Estate
kriibs !,Realtors
krikle,Apps
krikle,Art
krikle,Entertainment
krikle,Games
krikle,Mobile
krillion,Curated Web
krugle,Search
neohapsis,Enterprise Software
neohapsis,Risk Management
ku6,Photography
ku6,Video Streaming
kuaidi dache,Public Transportation
kuaidi dache,Transportation
kublax,Finance
kublax,Startups
kuboo,Games
kukunu,Career Planning
kukunu,Startups
kukunu,Travel
kulabyte,Curated Web
kulina,Marketplaces
kupongid,Coupons
kupongid,Curated Web
kupongid,Discounts
kuponjo,Advertising
kuponjo,Coupons
kuponjo,Internet
kuponjo,Mobile
kuponjo,Point of Sale
kuponjo,Sales and Marketing
kupoya,Advertising
kupoya,Mobile
kupoya,Mobile Advertising
kupoya,NFC
kupoya,QR Codes
kupoya,Social Media
kupoya,Social Media Marketing
kurani interactive,iPhone
kurani interactive,Mobile
kurani interactive,Software
kurani interactive,Technology
lumara health,Biotechnology
kvault software,Email
kvault software,Software
kvk team,Finance
kvk team,Startups
kvk team,Venture Capital
kwiclick,Curated Web
kwiclick,Web Browsers
kwikpik,Mobile
kwiry,Content
kwiry,Mobile
kwiry,Search
kwiry,SMS
kxen,Analytics
kxen,Data Mining
kxen,Software
kyak interactive,Software
kylin therapeutics,Biotechnology
kyma medical technologies,Health Care
kyma medical technologies,Health Care Information Technology
kynogon,Software
kyp,Advertising
kyte,Games
kyte,iPhone
kyte,Media
kyte,Mobile
kyte,Video
kythera biopharmaceuticals,Biotechnology
kythera biopharmaceuticals,Health Care
la jolla pharmaceutical,Biotechnology
la nevera roja.com,Delivery
la nevera roja.com,Hospitality
labmeeting,Curated Web
labmeeting,Life Sciences
laboratórios noli,Medical
laboratórios noli,Pets
laboratórios noli,Veterinary
labpixies,Curated Web
labpixies,Web Tools
labrys biologics,Biotechnology
labstyle innovations,Hardware + Software
laclede group,Utilities
lacoon mobile security,Software
lafourchette,Hospitality
